iso_country,iata_code,ident,name,municipality,elevation_ft,type,gps_code,coordinates
PG,TON,AYVO,Tonu Apt.,Tonu,300,small_airport,AYVO,"-6.6552, 155.4326"
PG,WAO,AYWB,Wabo Apt.,Wabo,132,small_airport,AYWB,"-6.98944444444, 145.075111111"
PG,WBM,AYWD,Wapenamanda Apt.,Wapenamanda,5889,medium_airport,AYWD,"-5.635293, 143.892231"
PG,WAJ,AYWF,Wawoi Falls Apt.,Wavoi Falls,370,small_airport,AYWF,"-6.9523, 142.6557"
PG,WWK,AYWK,Wewak Intl. Apt.,Wewak,19,medium_airport,AYWK,"-3.58383011818, 143.669006348"
PG,WOA,AYWO,Wonenara Apt.,Wonenara,5028,small_airport,AYWO,"-6.796861111110001, 145.891944444"
PG,WKN,AYWQ,Wakunai Apt.,Wakunai,20,small_airport,AYWQ,"-5.8603, 155.2223"
PG,WSU,AYWS,Wasu Apt.,Wasu,34,small_airport,AYWS,"-5.96170944919, 147.19822526"
PG,WTP,AYWT,Woitape Apt.,Fatima Mission,5200,small_airport,AYWT,"-8.54583333333, 147.2525"
PG,WUG,AYWU,Wau Apt.,Wau,3600,small_airport,AYWU,"-7.345556, 146.718611"
PG,YVD,AYXE,Yeva Apt.,Yeva,4510,small_airport,AYXE,"-7.548, 146.188"
PG,SMJ,AYXI,Sim Apt.,Sim,5460,small_airport,AYXI,"-7.75, 146.9273"
PG,WEP,AYXW,Weam Apt.,Weam,50,small_airport,AYXW,"-8.6184, 141.1381"
PG,KYX,AYYE,Yalumet Apt.,Yalumet,2600,small_airport,AYYE,"-6.09, 147.0117"
PG,KSX,AYYR,Yasuru Apt.,Yasuru,1520,small_airport,AYYR,"-6.6015, 146.1813"
PG,WUM,AYZM,Wasum Apt.,Wasum,175,small_airport,AYZM,"-6.0491, 149.337"
AZ,ZXT,AZ-0001,Zabrat Apt.,Baku,36,medium_airport,UBTT,"40.4955422161, 49.9768066406"
AZ,FZL,AZ-0011,Fuzuli Intl. Apt.,Fuzuli,1247,small_airport,UBBF,"39.594578, 47.196128"
PG,BCP,BCP,Bambu Apt.,Bambu,6790,small_airport,AYBC,"-5.863611111110001, 146.4925"
US,ILL,BDH,Willmar Municipal Apt. John L Rice Field (2006),Willmar,1126,small_airport,KBDH,"45.117552, -95.132259"
PG,BDZ,BDZ,Baindoung Apt.,,4400,small_airport,AYBG,"-6.34722222222, 146.942222222"
BG,HKV,BG-HKV,Malevo Airfield,Malevo,600,small_airport,LBMV,"41.871799, 25.604799"
BG,JAM,BG-JAM,Bezmer Air Base,Bezmer,509,medium_airport,LBIA,"42.454899, 26.3522"
GL,JEG,BGAA,Aasiaat Apt.,Aasiaat,74,medium_airport,BGAA,"68.721802, -52.784698"
GL,UAK,BGBW,Narsarsuaq Apt.,Narsarsuaq,112,medium_airport,BGBW,"61.1605, -45.425999"
GL,CNP,BGCO,Neerlerit Inaat Apt.,Neerlerit Inaat,45,small_airport,BGCO,"70.743103, -22.650499"
GL,GOH,BGGH,Nuuk Apt.,Nuuk,283,medium_airport,BGGH,"64.193022, -51.676512"
GL,JAV,BGJN,Ilulissat Apt.,Ilulissat,95,medium_airport,BGJN,"69.243202, -51.057098"
GL,KUS,BGKK,Kulusuk Apt.,Kulusuk,117,medium_airport,BGKK,"65.573601, -37.1236"
GL,JSU,BGMQ,Maniitsoq Apt.,Maniitsoq,91,small_airport,BGMQ,"65.412498, -52.9394"
GL,JFR,BGPT,Paamiut Apt.,Paamiut,120,small_airport,BGPT,"62.014736, -49.670937"
GL,NAQ,BGQQ,Qaanaaq Apt.,Qaanaaq,51,small_airport,BGQQ,"77.488602, -69.388702"
GL,SFJ,BGSF,Kangerlussuaq Apt.,Kangerlussuaq,165,medium_airport,BGSF,"67.010446, -50.715294"
GL,JHS,BGSS,Sisimiut Apt.,Sisimiut,33,medium_airport,BGSS,"66.951302, -53.729301"
GL,THU,BGTL,Pituffik Space Base,Pituffik,251,medium_airport,BGTL,"76.531197, -68.703201"
GL,JUV,BGUK,Upernavik Apt.,Upernavik,414,small_airport,BGUK,"72.790199, -56.1306"
GL,JQA,BGUQ,Qaarsut Apt.,Uummannaq,289,small_airport,BGUQ,"70.7342, -52.696201"
AU,BHT,BHT,Brighton Downs Apt.,Brighton Downs,390,small_airport,YBTD,"-23.363333, 141.562778"
IS,AEY,BIAR,Akureyri Apt.,Akureyri,6,medium_airport,BIAR,"65.656573, -18.072018"
IS,BIU,BIBD,Bildudalur Apt.,Bildudalur,18,small_airport,BIBD,"65.641296, -23.5462"
IS,BGJ,BIBF,Borgarfjörður eystri Apt.,Borgarfjörður eystri,80,small_airport,BIBF,"65.516769, -13.81578"
IS,BJD,BIBK,Bakkafjörður Apt.,Bakkafjörður,14,small_airport,BIBK,"66.02189636230469, -14.824399948120117"
IS,BLO,BIBL,Hjaltabakki Apt.,Blönduós,131,small_airport,BIBL,"65.644997, -20.2875"
IS,BQD,BIBR,Búðardalur Apt.,Búðardalur,131,small_airport,BIBR,"65.07530212402344, -21.80030059814453"
IS,BXV,BIBV,Breiðdalsvík Apt.,Breiðdalsvík,8,small_airport,BIBV,"64.790037, -14.043927"
IS,DJU,BIDV,Djúpivogur Apt.,Djúpivogur,9,small_airport,BIDV,"64.642372, -14.277297"
IS,EGS,BIEG,Egilsstaðir Apt.,Egilsstaðir,76,medium_airport,BIEG,"65.2833023071289, -14.401399612426758"
IS,FAS,BIFF,Fáskrúðsfjörður Apt.,Fáskrúðsfjörður,15,small_airport,BIFF,"64.931456, -14.047957"
IS,FAG,BIFM,Fagurhólsmýri Apt.,Fagurhólsmýri,56,small_airport,BIFM,"63.874699, -16.6411"
IS,GUU,BIGF,Grundarfjörður Apt.,Grundarfjörður,17,small_airport,BIGF,"64.991402, -23.224701"
IS,GJR,BIGJ,Gjögur Apt.,Gjögur,83,small_airport,BIGJ,"65.9953, -21.3269"
IS,GRY,BIGR,Grímsey Apt.,Grímsey,66,small_airport,BIGR,"66.5458, -18.0173"
IS,HVK,BIHK,Hólmavík Apt.,Hólmavík,90,small_airport,BIHK,"65.704697, -21.6964"
IS,HFN,BIHN,Hornafjörður Apt.,Höfn,24,medium_airport,BIHN,"64.295601, -15.2272"
IS,FLI,BIHT,Holt Apt.,Flateyri,10,small_airport,BIHT,"66.0141804294, -23.4416913986"
IS,HZK,BIHU,Húsavík Apt.,Húsavík,48,medium_airport,BIHU,"65.952301, -17.426001"
IS,HVM,BIHV,Krókstaðarmelar Apt.,Hvammstangi,164,small_airport,BIHV,"65.26640319824219, -20.846900939941406"
IS,HLO,BIID,Ingjaldssanður Apt.,Onundarfjörður,70,small_airport,BIID,"66.05000305175781, -23.69610023498535"
IS,IFJ,BIIS,Ísafjörður Apt.,Ísafjörður,8,medium_airport,BIIS,"66.058098, -23.1353"
IS,KEF,BIKF,Keflavik Intl. Apt.,Reykjavík,171,large_airport,BIKF,"63.985001, -22.6056"
IS,OPA,BIKP,Kópasker Apt.,Kópasker,20,small_airport,BIKP,"66.310799, -16.4667"
IS,SAK,BIKR,Sauðárkrókur Apt.,Sauðárkrókur,8,small_airport,BIKR,"65.73169708249999, -19.572799682599996"
IS,NOR,BINF,Norðfjörður Apt.,Norðfjörður,13,small_airport,BINF,"65.131897, -13.7464"
IS,OFJ,BIOF,Ólafsfjörður Apt.,Ólafsfjörður,32,small_airport,BIOF,"66.083298, -18.6667"
IS,PFJ,BIPA,Patreksfjörður Apt.,Patreksfjörður,11,small_airport,BIPA,"65.555801, -23.965"
IS,RHA,BIRE,Reykhólar Apt.,Reykhólar,60,small_airport,BIRE,"65.45262908935547, -22.20611572265625"
IS,OLI,BIRF,Rif Apt.,Rif,18,small_airport,BIRF,"64.9114, -23.823099"
IS,RFN,BIRG,Raufarhöfn Apt.,Raufarhöfn,39,small_airport,BIRG,"66.406403, -15.9183"
IS,RKV,BIRK,Reykjavik Apt.,Reykjavik,48,medium_airport,BIRK,"64.1299972534, -21.9405994415"
IS,MVA,BIRL,Reykjahlíð Apt.,Myvatn,1030,small_airport,BIRL,"65.6558, -16.9181"
IS,SIJ,BISI,Siglufjörður Apt.,Siglufjörður,10,medium_airport,BISI,"66.137847, -18.908157"
IS,SYK,BIST,Stykkishólmur Apt.,Stykkishólmur,42,small_airport,BIST,"65.058851, -22.764616"
IS,TEY,BITE,Þingeyri Apt.,Þingeyri,65,small_airport,BITE,"65.8703, -23.559999"
IS,THO,BITN,Þórshöfn Apt.,Þórshöfn,65,small_airport,BITN,"66.218498, -15.3356"
IS,VEY,BIVM,Vestmannaeyjar Apt.,Vestmannaeyjar,326,medium_airport,BIVM,"63.42430114746094, -20.278900146484375"
IS,VPN,BIVO,Vopnafjörður Apt.,Vopnafjörður,16,small_airport,BIVO,"65.720596, -14.8506"
XK,PRN,BKPR,Priština Adem Jashari Intl. Apt.,Prishtina,1789,medium_airport,BKPR,"42.5728, 21.035801"
PG,BMH,BMH,Bomai Apt.,Bomai,3300,small_airport,AYBO,"-6.37316666667, 144.637"
KE,BMQ,BMQ,Bamburi Apt.,Bamburi,52,small_airport,HKBM,"-3.983363, 39.730982"
PG,BMZ,BMZ,Bamu Apt.,Bamu,50,small_airport,AYBF,"-7.8485, 143.2433"
PG,BNM,BNM,Bodinumu Apt.,Bodinumu,3700,small_airport,AYBD,"-9.107777777779999, 147.666722222"
PG,BNT,BNT,Bundi Apt.,Bundi,4400,small_airport,AYDI,"-5.742222222220001, 145.2275"
BO,RBQ,BO-0001,Rurrenabaque Apt.,Rurrenabaque,676,small_airport,SLRQ,"-14.4279, -67.496803"
BO,BVL,BO-BVL,Baures Apt.,Baures,470,small_airport,SLBA,"-13.654426, -63.704718"
US,BOK,BOK,Brookings Apt.,Brookings,459,small_airport,KBOK,"42.0746, -124.290001"
PG,BOT,BOT,Bosset Apt.,Bosset,80,small_airport,AYET,"-7.237257, 141.1063222"
SB,BPF,BPF,Batuna Aerodrome,Batuna Mission Station,24,small_airport,AGBT,"-8.56202777778, 158.119305556"
US,BQV,BQV,Bartlett Cove Seaplane Base,Gustavus,,seaplane_base,BQV,"58.4552, -135.884995"
BR,CJZ,BR-0263,Pedro Vieira Moreira Apt.,Cajazeiras,1099,small_airport,SJZA,"-6.8827, -38.61583"
BR,VDC,BR-0569,Glauber de Andrade Rocha Apt.,Vitória da Conquista,2940,medium_airport,SBVC,"-14.907885, -40.914804"
BR,ALT,BR-ALT,Alenquer Municipal Apt.,Alenquer,55,small_airport,SDWQ,"-1.917, -54.7231"
PG,BSP,BSP,Bensbach Apt.,Bensbach,30,small_airport,AYBH,"-8.85805555556, 141.259444444"
TH,BTZ,BTZ,Betong Intl. Apt.,Betong,785,medium_airport,VTSY,"5.79, 101.15"
PG,BUL,BUL,Bulolo Apt.,Bulolo,2240,small_airport,AYBU,"-7.216286671410001, 146.649541855"
CV,BVR,BVR,Esperadinha Apt.,Brava Island,64,small_airport,GVBR,"14.864306, -24.746"
BW,HUK,BW-HUK,Hukuntsi Apt.,Hukuntsi,3720,small_airport,FBHK,"-23.9897, 21.758101"
PG,BWP,BWP,Bewani Apt.,Bewani,550,small_airport,AYBI,"-3.0216666666700003, 141.165277778"
PG,BXZ,BXZ,Bunsil Apt.,Bunsil - Umboi Island,201,small_airport,AYNS,"-5.7243, 147.8667"
BY,TXC,BY-0001,Orsha Apt. - Balbasovo Air Base,Orsha,620,medium_airport,UMIO,"54.439999, 30.2967"
US,BYA,BYA,Boundary Apt.,Boundary,2940,small_airport,BYA,"64.077678, -141.122088"
BZ,BCV,BZ-BCV,Hector Silva Airstrip,Belmopan,150,small_airport,MZBP,"17.269603, -88.776496"
BZ,BGK,BZ-BGK,Big Creek Apt.,Big Creek,22,small_airport,MZBG,"16.519369, -88.407913"
BZ,CUK,BZ-CUK,Caye Caulker Apt.,Caye Caulker,2,medium_airport,MZCK,"17.735015, -88.032862"
BZ,CYC,BZ-CYC,Caye Chapel Apt.,Caye Chapel,3,medium_airport,MZCP,"17.683792, -88.044985"
BZ,CZH,BZ-CZH,Corozal Municipal Apt.,Corozal,40,medium_airport,MZCZ,"18.3822, -88.411903"
BZ,DGA,BZ-DGA,Dangriga Apt.,Dangriga,508,medium_airport,MZPB,"16.98251, -88.230988"
BZ,INB,BZ-INB,Independence Apt.,Independence,18,small_airport,MZSV,"16.53456, -88.441615"
BZ,MDB,BZ-MDB,Melinda Apt.,Melinda,101,small_airport,MZML,"17.004299, -88.304199"
BZ,ORZ,BZ-ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk,69,small_airport,MZAM,"18.046766, -88.58387"
BZ,PLJ,BZ-PLJ,Placencia Apt.,Placencia,3,medium_airport,MZPL,"16.536957, -88.361511"
BZ,PND,BZ-PND,Punta Gorda Apt.,Punta Gorda,7,medium_airport,MZPG,"16.1024, -88.808296"
BZ,SJX,BZ-SJX,Sartaneja Apt.,Sartaneja,3,medium_airport,MZSJ,"18.3561, -88.130798"
BZ,SPR,BZ-SPR,John Greif II Apt.,San Pedro,4,medium_airport,MZSP,"17.9139, -87.9711"
BZ,SQS,BZ-SQS,Matthew Spain Apt.,Spanish Lookout,199,small_airport,MZCF,"17.185898, -89.009936"
BZ,SVK,BZ-SVK,Silver Creek Apt.,Silver Creek,216,small_airport,MZKT,"16.728338, -88.369174"
BZ,TZA,BZ-TZA,Sir Barry Bowen Municipal Apt.,Belize City,8,medium_airport,MZBE,"17.517239, -88.195775"
CA,PFM,CA-0297,Primrose Apt.,Primrose,2307,small_airport,CFN6,"55.390002, -111.1198"
CA,YSV,CA-0322,Saglek Apt.,Saglek,269,small_airport,CYSV,"58.474312, -62.653999"
US,PYS,CA92,Paradise Skypark Apt.,Paradise,1300,small_airport,CA92,"39.71029, -121.616528"
CA,YBW,CAB3,Bedwell Harbour Seaplane Base,Bedwell Harbour,0,seaplane_base,CAB3,"48.75, -123.233001709"
CA,YTP,CAB4,Tofino Harbour Seaplane Base,Tofino,,seaplane_base,CAB4,"49.155, -125.91"
CA,ZNA,CAC8,Nanaimo Harbour Water Aerodrome,Nanaimo,,seaplane_base,CAC8,"49.169813, -123.933845"
CA,YZZ,CAD4,Trail Regional Apt.,Trail,1427,small_airport,CAD4,"49.055599, -117.609001"
CA,YMB,CAD5,Merritt Apt.,Merritt,2080,small_airport,CAD5,"50.122504, -120.745368"
CA,YHH,CAE3,Campbell River Seaplane Base,Campbell River,,seaplane_base,CAE3,"50.049999, -125.25"
CA,YWS,CAE5,Whistler/Green Lake Water Aerodrome,Whistler,2100,seaplane_base,CAE5,"50.1436004639, -122.948997498"
CA,YBF,CAE9,Bamfield Seaplane Base,Bamfield,,seaplane_base,CAE9,"48.835967, -125.137453"
CA,YIG,CAF6,Big Bay Seaplane Base,Stuart Island,,seaplane_base,CAF6,"50.3923, -125.1372"
CA,CJH,CAG3,Chilko Lake (Tsylos Park Lodge) Apt.,Chilko Lake,3850,small_airport,CAG3,"51.625797, -124.144478"
CA,YPT,CAG8,Pender Harbour Seaplane Base,Sunshine Coast,,seaplane_base,CAG8,"49.623785, -124.024884"
CA,ZOF,CAH2,Ocean Falls Seaplane Base,Ocean Falls,0,seaplane_base,CAH2,"52.3666992188, -127.717002869"
CA,YCA,CAH3,Courtenay Airpark,Courtenay,26,small_airport,CAH3,"49.679237, -124.98064"
CA,CFQ,CAJ3,Creston Valley Regional Apt. - Art Sutcliffe Field,Creston,2070,small_airport,CAJ3,"49.03689956665, -116.49800109863"
CA,YAA,CAJ4,Anahim Lake Apt.,Anahim Lake,3635,medium_airport,CAJ4,"52.451501, -125.303776"
CA,DGF,CAL3,Douglas Lake Apt.,Douglas Lake,2770,small_airport,CAL3,"50.1654600485, -120.171273351"
CA,JHL,CAL4,Fort MacKay/Albian Aerodrome,Albian Village,1048,small_airport,CAL4,"57.223899841299996, -111.418998718"
CA,ZTS,CAL9,Tahsis Seaplane Base,Tahsis,0,seaplane_base,CAL9,"49.916698455799995, -126.666999817"
CA,DUQ,CAM3,Duncan Apt.,Duncan,300,small_airport,CAM3,"48.754534, -123.709702"
CA,YHS,CAP3,Sechelt-Gibsons Apt.,Sechelt,340,small_airport,CAP3,"49.460601806599996, -123.71900177"
CA,YKK,CAP7,Kitkatla Seaplane Base,Kitkatla,,seaplane_base,CAP7,"53.7999992371, -130.432998657"
CA,ZQS,CAQ6,Queen Charlotte City Seaplane Base,,,seaplane_base,CAQ6,"53.25282, -132.074214"
CA,WPL,CAQ8,Powell Lake Seaplane Base,Powell River,174,seaplane_base,CAQ8,"49.887335, -124.53372"
CA,XQU,CAT4,Qualicum Beach Apt.,Qualicum Beach,191,medium_airport,CAT4,"49.337456, -124.393086"
CA,YMP,CAT5,Port McNeill Apt.,Port McNeill,225,small_airport,CAT5,"50.57348, -127.027702"
CA,YRN,CAU8,Rivers Inlet Seaplane Base,Rivers Inlet,,seaplane_base,CAU8,"51.683985, -127.264044"
CA,YTG,CAV5,Sullivan Bay Seaplane Base,Sullivan Bay,,seaplane_base,CAV5,"50.885359, -126.831069"
CA,YMU,CAV7,Mansons Landing Seaplane Base,,0,seaplane_base,CAV7,"50.07137, -124.98362"
CA,YSX,CAW8,Bella Bella/Shearwater Seaplane Base,Bella Bella,0,seaplane_base,CAW8,"52.150002, -128.08299"
CA,YGG,CAX6,Ganges Seaplane Base,Salt Spring Island,0,seaplane_base,CAX6,"48.8545, -123.4969"
CA,YTB,CAY4,Hartley Bay Seaplane Base,Hartley Bay,0,seaplane_base,CAY4,"53.416698, -129.25"
CA,YZA,CAZ5,Cache Creek-Ashcroft Regional Apt.,Cache Creek,2034,medium_airport,CAZ5,"50.775258, -121.321314"
CA,ZEL,CBBC,Bella Bella (Campbell Island) Apt.,Bella Bella,141,medium_airport,CBBC,"52.185001, -128.156994"
CA,YPB,CBS8,Alberni Valley Regional Apt.,Port Alberni,250,small_airport,CBS8,"49.321899, -124.931"
CA,YBO,CBW4,Bob Quinn Lake Apt.,Bob Quinn Lake,2000,small_airport,CBW4,"56.966702, -130.25"
CA,TNS,CBX5,Tungsten (Cantung) Apt.,Tungsten,3500,small_airport,CBX5,"61.956901550293, -128.20300292969"
CA,TUX,CBX7,Tumbler Ridge Apt.,Tumbler Ridge,3075,small_airport,CBX7,"55.025001525879, -120.93499755859"
CA,YWM,CCA6,Williams Harbour Apt.,Williams Harbour,70,small_airport,CCA6,"52.567377, -55.784883"
CA,YSO,CCD4,Postville Apt.,Postville,193,small_airport,CCD4,"54.9105, -59.78507"
CA,YBI,CCE4,Black Tickle Apt.,Black Tickle,57,small_airport,CCE4,"53.469836, -55.787501"
CA,YHG,CCH4,Charlottetown Apt.,Charlottetown,209,small_airport,CCH4,"52.765774, -56.11237"
CA,YFX,CCK4,St. Lewis (Fox Harbour) Apt.,St. Lewis,74,small_airport,CCK4,"52.372799, -55.673901"
CA,YHA,CCP4,Port Hope Simpson Apt.,Port Hope Simpson,347,small_airport,CCP4,"52.528099060058594, -56.28609848022461"
CA,YRG,CCZ2,Rigolet Apt.,Rigolet,180,small_airport,CCZ2,"54.1796989440918, -58.45750045776367"
CD,PWO,CD-0040,Pweto Apt. (New),Pweto,3625,small_airport,FZQC,"-8.400768, 28.926285"
US,CDK,CDK,George T Lewis Apt.,Cedar Key,11,small_airport,KCDK,"29.134095, -83.050783"
CA,DVK,CDK2,Diavik Apt.,Diavik,1413,small_airport,CDK2,"64.5113983154, -110.289001465"
CA,ZFW,CEB5,Fairview Apt.,Fairview,2166,small_airport,CEB5,"56.081401825, -118.434997559"
CA,YJP,CEC4,Jasper-Hinton Apt.,Hinton,4006,small_airport,CEC4,"53.319199, -117.752998"
CA,YLE,CEM3,Whatì Apt.,Whatì,882,small_airport,CEM3,"63.13169860839844, -117.24600219726562"
CA,YDC,CER3,Drayton Valley Industrial Apt.,Drayton Valley,2776,small_airport,CER3,"53.265800476074, -114.95999908447"
CA,NML,CER4,Fort McMurray / Mildred Lake Apt.,Fort McMurray,1046,small_airport,CER4,"57.0555992126, -111.573997498"
CA,CFM,CET2,Conklin (Leismer) Apt.,Conklin,1930,small_airport,CET2,"55.695301, -111.278999"
CA,GSL,CFA7,Taltheilei Narrows Apt.,Taltheilei Narrows,570,small_airport,CFA7,"62.5980987549, -111.542999268"
CA,XMP,CFC4,Macmillan Pass Apt.,Macmillan Pass,3810,small_airport,CFC4,"63.181098938, -130.20199585"
CA,DAS,CFF4,Great Bear Lake Apt.,Great Bear Lake,562,small_airport,CFF4,"66.703053, -119.716816"
CA,YFI,CFG6,Fort Mackay / Firebag,Suncor Energy Site,1762,small_airport,CYFI,"57.275833, -110.976666"
CA,YFJ,CFJ2,Wekweètì Apt.,Wekweètì,1208,small_airport,CYWE,"64.190804, -114.077002"
CA,YOE,CFM4,Donnelly Apt.,Donnelly,1949,small_airport,CFM4,"55.7094, -117.094002"
CA,TIL,CFQ4,Cheadle Apt.,Cheadle,3300,small_airport,CFQ4,"51.057498931885, -113.62400054932"
US,CGA,CGA,Craig Seaplane Base,Craig,,seaplane_base,CGA,"55.478802, -133.147995"
PG,CGC,CGC,Cape Gloucester Apt.,Cape Gloucester,78,small_airport,AYCG,"-5.458965, 148.432417"
CA,GHK,CGK2,Gahcho Kue,,1371,small_airport,CGK2,"63.435198, -109.144812"
US,CHP,CHP,Circle Hot Springs Apt.,Circle Hot Springs,956,small_airport,CHP,"65.485496521, -144.610992432"
CA,LRQ,CJC8,Laurie River Apt.,Laurie River,1200,small_airport,CJC8,"56.2486000061, -101.304000854"
CA,YDJ,CJL2,Hatchet Lake Apt.,Hatchet Lake,1362,small_airport,CJL2,"58.662498474121, -103.53800201416"
CA,YDU,CJL8,Kasba Lake Apt.,Kasba Lake,1131,small_airport,CJL8,"60.291900634766, -102.50199890137"
CA,YFL,CJN8,Fort Reliance Seaplane Base,Fort Reliance,514,seaplane_base,CJN8,"62.7, -109.167"
CA,XCL,CJS3,Cluff Lake Apt.,Cluff Lake,1112,small_airport,CJS3,"58.3911018372, -109.51599884"
CA,YKE,CJT3,Knee Lake Apt.,Knee Lake,625,small_airport,CJT3,"54.915298, -94.798103"
CA,SUR,CJV7,Summer Beaver Apt.,Summer Beaver,832,small_airport,CJV7,"52.70859909057617, -88.54190063476562"
US,CKD,CJX,Crooked Creek Apt.,Crooked Creek,178,small_airport,PACJ,"61.870315, -158.137636"
CA,YTT,CJY3,Tisdale Apt.,Tisdale,1525,small_airport,CJY3,"52.836700439453, -104.06700134277"
CA,YAX,CKB6,Wapekeka Apt.,Angling Lake,712,small_airport,CKB6,"53.84920120239258, -89.57939910888672"
CA,WNN,CKL3,Wunnumin Lake Apt.,Wunnumin Lake,819,small_airport,CKL3,"52.893902, -89.2892"
CA,YBS,CKM8,Opapimiskan Lake Apt.,Opapimiskan Lake,1023,small_airport,CKM8,"52.6067008972, -90.3768997192"
CA,YNO,CKQ3,North Spirit Lake Apt.,North Spirit Lake,1082,small_airport,CKQ3,"52.4900016784668, -92.97109985351562"
US,CKU,CKU,Cordova Municipal Apt.,Cordova,12,small_airport,CKU,"60.5438995361, -145.727005005"
CA,YDW,CKV4,North of Sixty Apt.,Obre Lake,1195,small_airport,CKV4,"60.316398620605, -103.12899780273"
US,CKX,CKX,Chicken Apt.,Chicken,1640,small_airport,CKX,"64.066495, -141.951342"
CL,WCH,CL-0015,Nuevo Chaitén Apt.,Chaitén,95,medium_airport,SCTN,"-42.781943, -72.834999"
CN,TVS,CN-0005,Tangshan Sannühe Apt.,Tangshan (Fengrun),50,small_airport,ZBSN,"39.7178, 118.002625"
CN,YUA,CN-0012,Yuanmou Air Base,Chuxiong (Yuanmou),3810,medium_airport,ZPYM,"25.737499, 101.882004"
CN,ZQZ,CN-0024,Zhangjiakou Ningyuan Apt.,Zhangjiakou,2347,medium_airport,ZBZJ,"40.738602, 114.93"
CN,BSD,CN-0027,Baoshan Yunrui Apt.,Baoshan (Longyang),5453,medium_airport,ZPBS,"25.053301, 99.168297"
CN,DZU,CN-0034,Dazu Air Base,Dazu,1220,small_airport,ZUDZ,"29.636227, 105.773621"
CN,LNJ,CN-0040,Lincang Boshang Apt.,Lincang,6230,medium_airport,ZPLC,"23.7381, 100.025002"
CN,RKZ,CN-0046,Xigaze Peace Apt. / Shigatse Air Base,Xigazê (Samzhubzê),3782,medium_airport,ZURK,"29.3519, 89.311401"
CN,PZI,CN-0050,Panzhihua Bao'anying Apt.,Panzhihua (Renhe),1620,medium_airport,ZUZH,"26.54, 101.79852"
CN,FUO,CN-0061,Foshan Shadi Apt.,Foshan (Nanhai),6,medium_airport,ZGFS,"23.0833, 113.07"
CN,BZX,CN-0062,Bazhong Enyang Apt.,Bazhong (Enyang),1804,small_airport,ZUBZ,"31.73842, 106.644872"
CN,XAI,CN-0067,Xinyang Minggang Apt.,Xinyang,312,medium_airport,ZHXY,"32.540819, 114.079141"
CN,HUZ,CN-0068,Huizhou Pingtan Apt.,Huizhou (Pingtan),50,medium_airport,ZGHZ,"23.049999, 114.599998"
CN,HSC,CN-0079,Shaoguan Danxia Apt.,Shaoguan,280,medium_airport,ZGSG,"24.9786, 113.420998"
CN,JGS,CN-0081,Jinggangshan Apt.,Ji'an,281,medium_airport,ZSGS,"26.856899, 114.737"
CN,AEB,CN-0082,Baise Youjiang Apt.,Baise (Tianyang),490,medium_airport,ZGBS,"23.7206, 106.959999"
CN,LYG,CN-0089,Lianyungang Huaguoshan Intl. Apt.,Lianyungang,,medium_airport,ZSLG,"34.41406, 119.17899"
CN,DOY,CN-0091,Dongying Shengli Apt.,Dongying (Kenli),15,medium_airport,ZSDY,"37.50137, 118.789863"
CN,XEN,CN-0104,Xingcheng Air Base,Huludao (Xingcheng),30,medium_airport,ZYXC,"40.580328, 120.700374"
CN,AAT,CN-0113,Altay Xuedu Apt.,Altay,2460,medium_airport,ZWAT,"47.749886, 88.085808"
CN,THQ,CN-0130,Tianshui Maijishan Apt.,Tianshui (Maiji),3590,medium_airport,ZLTS,"34.5601, 105.860343"
CN,YZY,CN-0143,Zhangye Ganzhou Apt.,Zhangye (Ganzhou),5280,small_airport,ZLZY,"38.801899, 100.675003"
CN,NAY,CN-0188,Beijing Nanjiao Apt.,Beijing,,medium_airport,ZBNY,"39.48595, 116.37236"
CN,DDG,CN-0189,Dandong Langtou Apt.,Dandong (Zhenxing),30,medium_airport,ZYDD,"40.025453, 124.28669"
CN,DDR,CN-0236,Rikaze Dingri Apt.,Xigazê (Dingri),14108,medium_airport,ZUDR,"28.604567, 86.798"
CN,HQL,CN-0237,Tashikuergan Hongqilafu Apt.,Tashikuergan,10499,medium_airport,ZWTK,"37.661333, 75.288877"
CN,ZHA,CN-0353,Zhanjiang Wuchuan Apt.,Zhanjiang,,medium_airport,ZGZJ,"21.481667, 110.590278"
CN,APJ,CN-0354,Ali Pulan Apt.,Burang Town,13943,medium_airport,ZUPL,"30.3975, 81.138611"
CN,ZFL,CN-0359,Zhaosu Tianma Apt.,Zhaosu,,small_airport,ZWZS,"43.088477, 81.223013"
CN,HJB,CN-0415,"Bayinbuluke Apt. (under construction, location to be confirmed)",Hejing,8219,small_airport,ZWHJ,"42.9766, 83.9729"
CN,JBK,CN-0417,Qitai Jiangbulake Apt. (under construction),Qitai,,small_airport,ZWQT,"44.166086, 89.55014"
CN,LIJ,CN-0422,Lishui Apt. (under construction),Lishui,,small_airport,ZSLR,"28.3727, 119.839"
CN,YHJ,CN-0423,Nanchang Yaohu Apt.,Nanchang,,small_airport,ZSYH,"28.700972, 116.107694"
CN,NTG,CN-NTG,Nantong Xingdong Intl. Apt.,Nantong (Tongzhou),16,medium_airport,ZSNT,"32.073566, 120.980076"
CA,XBE,CNE3,Bearskin Lake Apt.,Bearskin Lake,800,small_airport,CNE3,"53.965599060058594, -91.0271987915039"
